business_id,name,stars,city,state,postal_code,text,Review_Word_Count,No_Stop_Words:Tokens,No_Stop_Words:Sentence,Stop_Word_Count,Stop_Words_%,Lemmatized,Stemmed:Sentence,Stemmed:Tokens,Polarity,Positive_Word_Count,Positive_Words_%,Stemmed_Word_Count
HoLRI8TigyvNfIHdQ4ChDA,"""Taco Bell""",3.0,Las Vegas,NV,89130,"I'm rating this  stars because on my last visit the service was good, I got my food in a timely manner, however I just didn't like the taste of it.  I grew up eating taco bell multiple times per week, so I know what good taco bell is suppose to taste like and this just didn't do it for me, except for the caramel  empanada that I ordered. That tasted like golden perfection.  So if you go to this location please do yourself a favor and get the caramel empanada other than that I can't recommend anything else except for the Baja blast drink.",105,"['im', 'rating', 'stars', 'last', 'visit', 'service', 'good', 'got', 'food', 'timely', 'manner', 'however', 'didnt', 'like', 'taste', 'grew', 'eating', 'taco', 'bell', 'multiple', 'times', 'per', 'week', 'know', 'good', 'taco', 'bell', 'suppose', 'taste', 'like', 'didnt', 'except', 'caramel', 'empanada', 'ordered', 'tasted', 'like', 'golden', 'perfection', 'go', 'location', 'please', 'favor', 'get', 'caramel', 'empanada', 'cant', 'recommend', 'anything', 'else', 'except', 'baja', 'blast', 'drink']", im rating stars last visit service good got food timely manner however didnt like taste grew eating taco bell multiple times per week know good taco bell suppose taste like didnt except caramel empanada ordered tasted like golden perfection go location please favor get caramel empanada cant recommend anything else except baja blast drink,50,0.47619047619047616,im rating star last visit service good got food timely manner however didnt like taste grew eating taco bell multiple time per week know good taco bell suppose taste like didnt except caramel empanada ordered tasted like golden perfection go location please favor get caramel empanada cant recommend anything else except baja blast drink,im rate star last visit servic good got food time manner howev didnt like tast grew eat taco bell multipl time per week know good taco bell suppos tast like didnt except caramel empanada order tast like golden perfect go locat pleas favor get caramel empanada cant recommend anyth els except baja blast drink,"['im', 'rate', 'star', 'last', 'visit', 'servic', 'good', 'got', 'food', 'time', 'manner', 'howev', 'didnt', 'like', 'tast', 'grew', 'eat', 'taco', 'bell', 'multipl', 'time', 'per', 'week', 'know', 'good', 'taco', 'bell', 'suppos', 'tast', 'like', 'didnt', 'except', 'caramel', 'empanada', 'order', 'tast', 'like', 'golden', 'perfect', 'go', 'locat', 'pleas', 'favor', 'get', 'caramel', 'empanada', 'cant', 'recommend', 'anyth', 'els', 'except', 'baja', 'blast', 'drink']",0.33999999999999997,15,0.2727272727272727,54
p7Y09Xv3wDUyROO00UhzNQ,"""Pizza Hut""",5.0,Las Vegas,NV,89121,"Excellent service. If they even think they dropped the ball they'll hook you up,  real quick. It's like pulling teeth with alot of places that's goofed up your order really bad! Keep up the good work!",36,"['excellent', 'service', 'even', 'think', 'dropped', 'ball', 'theyll', 'hook', 'real', 'quick', 'like', 'pulling', 'teeth', 'alot', 'places', 'thats', 'goofed', 'order', 'really', 'bad', 'keep', 'good', 'work']", excellent service even think dropped ball theyll hook real quick like pulling teeth alot places thats goofed order really bad keep good work,12,0.3333333333333333,excellent service even think dropped ball theyll hook real quick like pulling teeth alot place thats goofed order really bad keep good work,excel servic even think drop ball theyll hook real quick like pull teeth alot place that goof order realli bad keep good work,"['excel', 'servic', 'even', 'think', 'drop', 'ball', 'theyll', 'hook', 'real', 'quick', 'like', 'pull', 'teeth', 'alot', 'place', 'that', 'goof', 'order', 'realli', 'bad', 'keep', 'good', 'work']",0.375,6,0.25,23
NEZCr0zLIPNYWNF57KsJJQ,"""Ninja Teriyaki - Sushi 2 Go""",4.0,Las Vegas,NV,89121,Surprised by this place.  I would have never gone there if just driving by.  In an old stripmall in a not so glitzy part of town. I went in because of Yelp.  Glad I did.  Very clean and tasty food.  I guess the chef has worked on the strip in some fancy Japanese places and now has his own little place.  Simple menu and friendly staff.  Quick service and great prices.  Good place to stop if you're in this area.  There really aren't very many good options around it.,89,"['surprised', 'place', 'would', 'never', 'gone', 'driving', 'old', 'stripmall', 'glitzy', 'part', 'town', 'went', 'yelp', 'glad', 'clean', 'tasty', 'food', 'guess', 'chef', 'worked', 'strip', 'fancy', 'japanese', 'places', 'little', 'place', 'simple', 'menu', 'friendly', 'staff', 'quick', 'service', 'great', 'prices', 'good', 'place', 'stop', 'youre', 'area', 'really', 'arent', 'many', 'good', 'options', 'around']", surprised place would never gone driving old stripmall glitzy part town went yelp glad clean tasty food guess chef worked strip fancy japanese places little place simple menu friendly staff quick service great prices good place stop youre area really arent many good options around,43,0.48314606741573035,surprised place would never gone driving old stripmall glitzy part town went yelp glad clean tasty food guess chef worked strip fancy japanese place little place simple menu friendly staff quick service great price good place stop youre area really arent many good option around,surpris place would never gone drive old stripmal glitzi part town went yelp glad clean tasti food guess chef work strip fanci japanes place littl place simpl menu friend staff quick servic great price good place stop your area realli arent mani good option around,"['surpris', 'place', 'would', 'never', 'gone', 'drive', 'old', 'stripmal', 'glitzi', 'part', 'town', 'went', 'yelp', 'glad', 'clean', 'tasti', 'food', 'guess', 'chef', 'work', 'strip', 'fanci', 'japanes', 'place', 'littl', 'place', 'simpl', 'menu', 'friend', 'staff', 'quick', 'servic', 'great', 'price', 'good', 'place', 'stop', 'your', 'area', 'realli', 'arent', 'mani', 'good', 'option', 'around']",0.3205357142857143,8,0.17391304347826086,45
Fkj8vJocYilePMZv2y54WA,"""Laurita's Taco Shop""",4.0,Las Vegas,NV,89123,"Best taco, nachos and burritos. Sucks they aren't \/ anymore. Roberto's is great but this place is better",18,"['best', 'taco', 'nachos', 'burritos', 'sucks', 'arent', 'anymore', 'robertos', 'great', 'place', 'better']", best taco nachos burritos sucks arent anymore robertos great place better,7,0.3888888888888889,best taco nacho burrito suck arent anymore robertos great place better,best taco nacho burrito suck arent anymor roberto great place better,"['best', 'taco', 'nacho', 'burrito', 'suck', 'arent', 'anymor', 'roberto', 'great', 'place', 'better']",0.7666666666666666,3,0.2727272727272727,11
Fkj8vJocYilePMZv2y54WA,"""Laurita's Taco Shop""",3.0,Las Vegas,NV,89123,"I like that they have taco Tuesday. $ chicken or potato tacos. The chicken tacos are ok.... the potato tacos are tasty. But I'd rather pay more than double for their shredded beef tacos. Those are much better!  Their beans and rice are good.  Service is just like another taco shop, people hardly speak English, it's a walk up counter like fast food. Well that's what this is, Mexican fast food.",71,"['like', 'taco', 'tuesday', 'chicken', 'potato', 'tacos', 'chicken', 'tacos', 'ok', 'potato', 'tacos', 'tasty', 'id', 'rather', 'pay', 'double', 'shredded', 'beef', 'tacos', 'much', 'better', 'beans', 'rice', 'good', 'service', 'like', 'another', 'taco', 'shop', 'people', 'hardly', 'speak', 'english', 'walk', 'counter', 'like', 'fast', 'food', 'well', 'thats', 'mexican', 'fast', 'food']", like taco tuesday chicken potato tacos chicken tacos ok potato tacos tasty id rather pay double shredded beef tacos much better beans rice good service like another taco shop people hardly speak english walk counter like fast food well thats mexican fast food,26,0.36619718309859156,like taco tuesday chicken potato taco chicken taco ok potato taco tasty id rather pay double shredded beef taco much better bean rice good service like another taco shop people hardly speak english walk counter like fast food well thats mexican fast food,like taco tuesday chicken potato taco chicken taco ok potato taco tasti id rather pay doubl shred beef taco much better bean rice good servic like anoth taco shop peopl hard speak english walk counter like fast food well that mexican fast food,"['like', 'taco', 'tuesday', 'chicken', 'potato', 'taco', 'chicken', 'taco', 'ok', 'potato', 'taco', 'tasti', 'id', 'rather', 'pay', 'doubl', 'shred', 'beef', 'taco', 'much', 'better', 'bean', 'rice', 'good', 'servic', 'like', 'anoth', 'taco', 'shop', 'peopl', 'hard', 'speak', 'english', 'walk', 'counter', 'like', 'fast', 'food', 'well', 'that', 'mexican', 'fast', 'food']",0.055303030303030305,8,0.17777777777777778,43
6_KCUxu2kOgP-pRnSNXG8Q,"""Food Express""",4.0,Las Vegas,NV,89102,First time here and the food is not bad at all. I ordered the shrimp chow mein and it was very good. The o to thing is there a little stingy on the noodles you don't get slot of food. Other than that the food is not bad,48,"['first', 'time', 'food', 'bad', 'ordered', 'shrimp', 'chow', 'mein', 'good', 'thing', 'little', 'stingy', 'noodles', 'dont', 'get', 'slot', 'food', 'food', 'bad']", first time food bad ordered shrimp chow mein good thing little stingy noodles dont get slot food food bad,29,0.6041666666666666,first time food bad ordered shrimp chow mein good thing little stingy noodle dont get slot food food bad,first time food bad order shrimp chow mein good thing littl stingi noodl dont get slot food food bad,"['first', 'time', 'food', 'bad', 'order', 'shrimp', 'chow', 'mein', 'good', 'thing', 'littl', 'stingi', 'noodl', 'dont', 'get', 'slot', 'food', 'food', 'bad']",-0.12749999999999995,3,0.15789473684210525,19
vl1aHp6pvnSmpoRQShWLjg,"""Lucille's Smokehouse Bar-B-Que""",5.0,Las Vegas,NV,89135,Just had lunch today and the staff appeared friendly  Which was inviting   Looked pretty dead which kinda worried me  But ate there anyways  Was greeted with smiles  and was sat down I guess our server was busy cause  ( i think ) Our host took our drink order and told that server would be with us  Our server ( Gary  I think ) was nice and attentive Had the chicken and gumbo both were pretty good The other items seemed a bit pricey but i guess barbecue isn't really that cheap i thought the portions were decent but really didn't see any other dish portion So really can't help you there I will be back and try something different next time,121,"['lunch', 'today', 'staff', 'appeared', 'friendly', 'inviting', 'looked', 'pretty', 'dead', 'kinda', 'worried', 'ate', 'anyways', 'greeted', 'smiles', 'sat', 'guess', 'server', 'busy', 'cause', 'think', 'host', 'took', 'drink', 'order', 'told', 'server', 'would', 'us', 'server', 'gary', 'think', 'nice', 'attentive', 'chicken', 'gumbo', 'pretty', 'good', 'items', 'seemed', 'bit', 'pricey', 'guess', 'barbecue', 'isnt', 'really', 'cheap', 'thought', 'portions', 'decent', 'really', 'didnt', 'see', 'dish', 'portion', 'really', 'cant', 'help', 'back', 'try', 'something', 'different', 'next', 'time']", lunch today staff appeared friendly inviting looked pretty dead kinda worried ate anyways greeted smiles sat guess server busy cause think host took drink order told server would us server gary think nice attentive chicken gumbo pretty good items seemed bit pricey guess barbecue isnt really cheap thought portions decent really didnt see dish portion really cant help back try something different next time,55,0.45454545454545453,lunch today staff appeared friendly inviting looked pretty dead kinda worried ate anyways greeted smile sat guess server busy cause think host took drink order told server would u server gary think nice attentive chicken gumbo pretty good item seemed bit pricey guess barbecue isnt really cheap thought portion decent really didnt see dish portion really cant help back try something different next time,lunch today staff appear friend invit look pretti dead kinda worri ate anyway greet smile sat guess server busi caus think host took drink order told server would u server gari think nice attent chicken gumbo pretti good item seem bit pricey guess barbecu isnt realli cheap thought portion decent realli didnt see dish portion realli cant help back tri someth differ next time,"['lunch', 'today', 'staff', 'appear', 'friend', 'invit', 'look', 'pretti', 'dead', 'kinda', 'worri', 'ate', 'anyway', 'greet', 'smile', 'sat', 'guess', 'server', 'busi', 'caus', 'think', 'host', 'took', 'drink', 'order', 'told', 'server', 'would', 'u', 'server', 'gari', 'think', 'nice', 'attent', 'chicken', 'gumbo', 'pretti', 'good', 'item', 'seem', 'bit', 'pricey', 'guess', 'barbecu', 'isnt', 'realli', 'cheap', 'thought', 'portion', 'decent', 'realli', 'didnt', 'see', 'dish', 'portion', 'realli', 'cant', 'help', 'back', 'tri', 'someth', 'differ', 'next', 'time']",0.18480392156862746,12,0.18181818181818182,64
vl1aHp6pvnSmpoRQShWLjg,"""Lucille's Smokehouse Bar-B-Que""",1.0,Las Vegas,NV,89135,"Over cooked catfish with bad flavor.  Rocks in my yard are softer.  WAYYYY over cooked. This is isnt catfish. Made me sick had to stop eating and throw away.   Ribs were just as bad.  Worst experience in my life.  Orderd from Uber and hope they drop that restaurant.NEVER AGAIN.  I am sick to my stomach from over fried, over cooked food.  Catfish should not be DARK brown and hard as a rock on the inside.  Will call health department if i get food poisining.  For what i paid, should've went to Carls Junior.  Now I nave to go buy a new meal and be out more ,money to feed family,SUCKS SUCKS SUCKS  Oh yeah.....ribs were burnt and couldnt tear off the bone with a saw",125,"['cooked', 'catfish', 'bad', 'flavor', 'rocks', 'yard', 'softer', 'wayyyy', 'cooked', 'isnt', 'catfish', 'made', 'sick', 'stop', 'eating', 'throw', 'away', 'ribs', 'bad', 'worst', 'experience', 'life', 'orderd', 'uber', 'hope', 'drop', 'restaurantnever', 'sick', 'stomach', 'fried', 'cooked', 'food', 'catfish', 'dark', 'brown', 'hard', 'rock', 'inside', 'call', 'health', 'department', 'get', 'food', 'poisining', 'paid', 'shouldve', 'went', 'carls', 'junior', 'nave', 'go', 'buy', 'new', 'meal', 'money', 'feed', 'familysucks', 'sucks', 'sucks', 'oh', 'yeahribs', 'burnt', 'couldnt', 'tear', 'bone', 'saw']", cooked catfish bad flavor rocks yard softer wayyyy cooked isnt catfish made sick stop eating throw away ribs bad worst experience life orderd uber hope drop restaurantnever sick stomach fried cooked food catfish dark brown hard rock inside call health department get food poisining paid shouldve went carls junior nave go buy new meal money feed familysucks sucks sucks oh yeahribs burnt couldnt tear bone saw,59,0.472,cooked catfish bad flavor rock yard softer wayyyy cooked isnt catfish made sick stop eating throw away rib bad worst experience life orderd uber hope drop restaurantnever sick stomach fried cooked food catfish dark brown hard rock inside call health department get food poisining paid shouldve went carls junior nave go buy new meal money feed familysucks suck suck oh yeahribs burnt couldnt tear bone saw,cook catfish bad flavor rock yard softer wayyyi cook isnt catfish made sick stop eat throw away rib bad worst experi life orderd uber hope drop restaurantnev sick stomach fri cook food catfish dark brown hard rock insid call health depart get food poisin paid shouldv went carl junior nave go buy new meal money feed familysuck suck suck oh yeahrib burnt couldnt tear bone saw,"['cook', 'catfish', 'bad', 'flavor', 'rock', 'yard', 'softer', 'wayyyi', 'cook', 'isnt', 'catfish', 'made', 'sick', 'stop', 'eat', 'throw', 'away', 'rib', 'bad', 'worst', 'experi', 'life', 'orderd', 'uber', 'hope', 'drop', 'restaurantnev', 'sick', 'stomach', 'fri', 'cook', 'food', 'catfish', 'dark', 'brown', 'hard', 'rock', 'insid', 'call', 'health', 'depart', 'get', 'food', 'poisin', 'paid', 'shouldv', 'went', 'carl', 'junior', 'nave', 'go', 'buy', 'new', 'meal', 'money', 'feed', 'familysuck', 'suck', 'suck', 'oh', 'yeahrib', 'burnt', 'couldnt', 'tear', 'bone', 'saw']",-0.5167343073593073,3,0.045454545454545456,66
BjH8Xepc10i6OhCDQdX6og,"""Emeril's New Orleans Fish House""",4.0,Las Vegas,NV,89109,"Great service and atmosphere inside the MGM. The fish\/seafood vibe was strong, but they also had great burgers.  Food was quick and very good. Our table tried everything from the salads and soups to the tacos and shrimp. Everything was gobbled up happily. I appreciated the service, and that the waiter was open to splitting our check in a party of six.  Might check out other spots next time for variety but overall was glad we stopped in.",78,"['great', 'service', 'atmosphere', 'inside', 'mgm', 'fishseafood', 'vibe', 'strong', 'also', 'great', 'burgers', 'food', 'quick', 'good', 'table', 'tried', 'everything', 'salads', 'soups', 'tacos', 'shrimp', 'everything', 'gobbled', 'happily', 'appreciated', 'service', 'waiter', 'open', 'splitting', 'check', 'party', 'six', 'might', 'check', 'spots', 'next', 'time', 'variety', 'overall', 'glad', 'stopped']", great service atmosphere inside mgm fishseafood vibe strong also great burgers food quick good table tried everything salads soups tacos shrimp everything gobbled happily appreciated service waiter open splitting check party six might check spots next time variety overall glad stopped,36,0.46153846153846156,great service atmosphere inside mgm fishseafood vibe strong also great burger food quick good table tried everything salad soup taco shrimp everything gobbled happily appreciated service waiter open splitting check party six might check spot next time variety overall glad stopped,great servic atmospher insid mgm fishseafood vibe strong also great burger food quick good tabl tri everyth salad soup taco shrimp everyth gobbl happili appreci servic waiter open split check parti six might check spot next time varieti overal glad stop,"['great', 'servic', 'atmospher', 'insid', 'mgm', 'fishseafood', 'vibe', 'strong', 'also', 'great', 'burger', 'food', 'quick', 'good', 'tabl', 'tri', 'everyth', 'salad', 'soup', 'taco', 'shrimp', 'everyth', 'gobbl', 'happili', 'appreci', 'servic', 'waiter', 'open', 'split', 'check', 'parti', 'six', 'might', 'check', 'spot', 'next', 'time', 'varieti', 'overal', 'glad', 'stop']",0.37666666666666665,10,0.23809523809523808,41
BjH8Xepc10i6OhCDQdX6og,"""Emeril's New Orleans Fish House""",5.0,Las Vegas,NV,89109,"My wife and I decided to go here on our second night in Vegas. We showed up for our reservation on time and the staff were very pleasant. We were sat quickly. All I could do was look around and take in the décor'...... Again GREAT job designer persons!...  Our server(s) were ALL OVER IT!!... I mean they ALL ran like a well oiled machine. VERY organized, VERY friendly, VERY accommodating. If something was missed another person got on it!.. It was fascinating to watch all of them work! This VERY nice to see and experience!....   Okay, we started with the Fanny Bay oysters (per. our server recommendation) and the crab cake!.. OH-OH-WOW!!!!!.... The oysters WHERE ON-MYY DELICIOUS!!!!... The watermelon mignonette with lemon and sauce.... WAS PERFECT!!... The crab cake.... Oh WOW.... The crab cake was just THAT!... All crab and less filling!. The remoulade sauce and greens were FANTASTIC additions!!!... Emeril's crab cake it probably second ONLY to the infamous Michael Jordan's crab cake here in Chicago!!.. I knew RIGHT THEN....the entre was going to just as GREAT; and IT DEFINITELY was. My wife got the special of the day which was a pasta dish. She LOVEDDDD it!!!!.. Pasta wasn't over cooked and the sauce was great!... The sun-dried tomatoes added just enough pop of flavor. I got the pecan crusted Texas Redfish!... Listen....... (read rather)... That was probably the BEST fish dish I have ever had in my ENTIRE adult life (THUS FAR)!!... It came with pepper jack grits, vegetable ratatouille and meuniere sauce......! I will leave it at that!. There were NO words as to how good this meal was... CRAZY SONS!!..... WOW! WOW!. WOW!... BAM!!!...  We finished off with Sorbet and pecan pie. The pie was RICH.... But not overbearing. You didn't have to drown yourself in water while eating it. The sorbet was a little much for even two people. The portion could be cut in half and be fine. Mixing both together was a nice clean eating to the overall meal. We both left not full, but VERY content!..   Bam!.....",346,"['wife', 'decided', 'go', 'second', 'night', 'vegas', 'showed', 'reservation', 'time', 'staff', 'pleasant', 'sat', 'quickly', 'could', 'look', 'around', 'take', 'décor', 'great', 'job', 'designer', 'persons', 'servers', 'mean', 'ran', 'like', 'well', 'oiled', 'machine', 'organized', 'friendly', 'accommodating', 'something', 'missed', 'another', 'person', 'got', 'fascinating', 'watch', 'work', 'nice', 'see', 'experience', 'okay', 'started', 'fanny', 'bay', 'oysters', 'per', 'server', 'recommendation', 'crab', 'cake', 'ohohwow', 'oysters', 'onmyy', 'delicious', 'watermelon', 'mignonette', 'lemon', 'sauce', 'perfect', 'crab', 'cake', 'oh', 'wow', 'crab', 'cake', 'crab', 'less', 'filling', 'remoulade', 'sauce', 'greens', 'fantastic', 'additions', 'emerils', 'crab', 'cake', 'probably', 'second', 'infamous', 'michael', 'jordans', 'crab', 'cake', 'chicago', 'knew', 'right', 'thenthe', 'entre', 'going', 'great', 'definitely', 'wife', 'got', 'special', 'day', 'pasta', 'dish', 'lovedddd', 'pasta', 'wasnt', 'cooked', 'sauce', 'great', 'sundried', 'tomatoes', 'added', 'enough', 'pop', 'flavor', 'got', 'pecan', 'crusted', 'texas', 'redfish', 'listen', 'read', 'rather', 'probably', 'best', 'fish', 'dish', 'ever', 'entire', 'adult', 'life', 'thus', 'far', 'came', 'pepper', 'jack', 'grits', 'vegetable', 'ratatouille', 'meuniere', 'sauce', 'leave', 'words', 'good', 'meal', 'crazy', 'sons', 'wow', 'wow', 'wow', 'bam', 'finished', 'sorbet', 'pecan', 'pie', 'pie', 'rich', 'overbearing', 'didnt', 'drown', 'water', 'eating', 'sorbet', 'little', 'much', 'even', 'two', 'people', 'portion', 'could', 'cut', 'half', 'fine', 'mixing', 'together', 'nice', 'clean', 'eating', 'overall', 'meal', 'left', 'full', 'content', 'bam']", wife decided go second night vegas showed reservation time staff pleasant sat quickly could look around take décor great job designer persons servers mean ran like well oiled machine organized friendly accommodating something missed another person got fascinating watch work nice see experience okay started fanny bay oysters per server recommendation crab cake ohohwow oysters onmyy delicious watermelon mignonette lemon sauce perfect crab cake oh wow crab cake crab less filling remoulade sauce greens fantastic additions emerils crab cake probably second infamous michael jordans crab cake chicago knew right thenthe entre going great definitely wife got special day pasta dish lovedddd pasta wasnt cooked sauce great sundried tomatoes added enough pop flavor got pecan crusted texas redfish listen read rather probably best fish dish ever entire adult life thus far came pepper jack grits vegetable ratatouille meuniere sauce leave words good meal crazy sons wow wow wow bam finished sorbet pecan pie pie rich overbearing didnt drown water eating sorbet little much even two people portion could cut half fine mixing together nice clean eating overall meal left full content bam,159,0.4595375722543353,wife decided go second night vega showed reservation time staff pleasant sat quickly could look around take décor great job designer person server mean ran like well oiled machine organized friendly accommodating something missed another person got fascinating watch work nice see experience okay started fanny bay oyster per server recommendation crab cake ohohwow oyster onmyy delicious watermelon mignonette lemon sauce perfect crab cake oh wow crab cake crab le filling remoulade sauce green fantastic addition emerils crab cake probably second infamous michael jordan crab cake chicago knew right thenthe entre going great definitely wife got special day pasta dish lovedddd pasta wasnt cooked sauce great sundried tomato added enough pop flavor got pecan crusted texas redfish listen read rather probably best fish dish ever entire adult life thus far came pepper jack grit vegetable ratatouille meuniere sauce leave word good meal crazy son wow wow wow bam finished sorbet pecan pie pie rich overbearing didnt drown water eating sorbet little much even two people portion could cut half fine mixing together nice clean eating overall meal left full content bam,wife decid go second night vega show reserv time staff pleasant sat quick could look around take décor great job design person server mean ran like well oil machin organ friend accommod someth miss anoth person got fascin watch work nice see experi okay start fanni bay oyster per server recommend crab cake ohohwow oyster onmyy delici watermelon mignonett lemon sauc perfect crab cake oh wow crab cake crab le fill remoulad sauc green fantast addit emeril crab cake probabl second infam michael jordan crab cake chicago knew right thenth entr go great definit wife got special day pasta dish lovedddd pasta wasnt cook sauc great sundri tomato ad enough pop flavor got pecan crust texa redfish listen read rather probabl best fish dish ever entir adult life thus far came pepper jack grit veget ratatouill meunier sauc leav word good meal crazi son wow wow wow bam finish sorbet pecan pie pie rich overbear didnt drown water eat sorbet littl much even two peopl portion could cut half fine mix togeth nice clean eat overal meal left full content bam,"['wife', 'decid', 'go', 'second', 'night', 'vega', 'show', 'reserv', 'time', 'staff', 'pleasant', 'sat', 'quick', 'could', 'look', 'around', 'take', 'décor', 'great', 'job', 'design', 'person', 'server', 'mean', 'ran', 'like', 'well', 'oil', 'machin', 'organ', 'friend', 'accommod', 'someth', 'miss', 'anoth', 'person', 'got', 'fascin', 'watch', 'work', 'nice', 'see', 'experi', 'okay', 'start', 'fanni', 'bay', 'oyster', 'per', 'server', 'recommend', 'crab', 'cake', 'ohohwow', 'oyster', 'onmyy', 'delici', 'watermelon', 'mignonett', 'lemon', 'sauc', 'perfect', 'crab', 'cake', 'oh', 'wow', 'crab', 'cake', 'crab', 'le', 'fill', 'remoulad', 'sauc', 'green', 'fantast', 'addit', 'emeril', 'crab', 'cake', 'probabl', 'second', 'infam', 'michael', 'jordan', 'crab', 'cake', 'chicago', 'knew', 'right', 'thenth', 'entr', 'go', 'great', 'definit', 'wife', 'got', 'special', 'day', 'pasta', 'dish', 'lovedddd', 'pasta', 'wasnt', 'cook', 'sauc', 'great', 'sundri', 'tomato', 'ad', 'enough', 'pop', 'flavor', 'got', 'pecan', 'crust', 'texa', 'redfish', 'listen', 'read', 'rather', 'probabl', 'best', 'fish', 'dish', 'ever', 'entir', 'adult', 'life', 'thus', 'far', 'came', 'pepper', 'jack', 'grit', 'veget', 'ratatouill', 'meunier', 'sauc', 'leav', 'word', 'good', 'meal', 'crazi', 'son', 'wow', 'wow', 'wow', 'bam', 'finish', 'sorbet', 'pecan', 'pie', 'pie', 'rich', 'overbear', 'didnt', 'drown', 'water', 'eat', 'sorbet', 'littl', 'much', 'even', 'two', 'peopl', 'portion', 'could', 'cut', 'half', 'fine', 'mix', 'togeth', 'nice', 'clean', 'eat', 'overal', 'meal', 'left', 'full', 'content', 'bam']",0.27624854819976763,33,0.17647058823529413,181
BjH8Xepc10i6OhCDQdX6og,"""Emeril's New Orleans Fish House""",4.0,Las Vegas,NV,89109,"Great atmosphere, delicious food, nice service.   This was my first stop during my trip to Vegas last year and I was pleased.   It was during me and my twin sister's st birthday trip and we received several perks, which was nice.   It was a little secluded in the section we were in, which was unfortunate, but I think it was a nice place for an intimate dinner.",67,"['great', 'atmosphere', 'delicious', 'food', 'nice', 'service', 'first', 'stop', 'trip', 'vegas', 'last', 'year', 'pleased', 'twin', 'sisters', 'st', 'birthday', 'trip', 'received', 'several', 'perks', 'nice', 'little', 'secluded', 'section', 'unfortunate', 'think', 'nice', 'place', 'intimate', 'dinner']", great atmosphere delicious food nice service first stop trip vegas last year pleased twin sisters st birthday trip received several perks nice little secluded section unfortunate think nice place intimate dinner,35,0.5223880597014925,great atmosphere delicious food nice service first stop trip vega last year pleased twin sister st birthday trip received several perk nice little secluded section unfortunate think nice place intimate dinner,great atmospher delici food nice servic first stop trip vega last year pleas twin sister st birthday trip receiv sever perk nice littl seclud section unfortun think nice place intim dinner,"['great', 'atmospher', 'delici', 'food', 'nice', 'servic', 'first', 'stop', 'trip', 'vega', 'last', 'year', 'pleas', 'twin', 'sister', 'st', 'birthday', 'trip', 'receiv', 'sever', 'perk', 'nice', 'littl', 'seclud', 'section', 'unfortun', 'think', 'nice', 'place', 'intim', 'dinner']",0.321875,7,0.21875,31
uUlq6chIVb0I8AehlET5bQ,"""Jack in the Box""",4.0,Las Vegas,NV,89103,"Best Jack in the Box I've been to. The lettuce was super fresh and crisp, which you don't get often at fast food restaurants.",24,"['best', 'jack', 'box', 'ive', 'lettuce', 'super', 'fresh', 'crisp', 'dont', 'get', 'often', 'fast', 'food', 'restaurants']", best jack box ive lettuce super fresh crisp dont get often fast food restaurants,10,0.4166666666666667,best jack box ive lettuce super fresh crisp dont get often fast food restaurant,best jack box ive lettuc super fresh crisp dont get often fast food restaur,"['best', 'jack', 'box', 'ive', 'lettuc', 'super', 'fresh', 'crisp', 'dont', 'get', 'often', 'fast', 'food', 'restaur']",0.4166666666666667,5,0.35714285714285715,14
KTjfQxsQDKWP0dWXBCyXuA,"""Famous Dave's Bar-B-Que""",2.0,Las Vegas,NV,89030,"This place is always hit or miss, sometimes the food is good and other times it seems old. Was very annoyed when my husband got double charged with  different amounts, and when I tried to contact them the phones weren't working and I couldn't get ahold of anyone. Hopefully that was just a one time thing because that was super inconvenient and the manager seemed to not really care about the situation.",73,"['place', 'always', 'hit', 'miss', 'sometimes', 'food', 'good', 'times', 'seems', 'old', 'annoyed', 'husband', 'got', 'double', 'charged', 'different', 'amounts', 'tried', 'contact', 'phones', 'werent', 'working', 'couldnt', 'get', 'ahold', 'anyone', 'hopefully', 'one', 'time', 'thing', 'super', 'inconvenient', 'manager', 'seemed', 'really', 'care', 'situation']", place always hit miss sometimes food good times seems old annoyed husband got double charged different amounts tried contact phones werent working couldnt get ahold anyone hopefully one time thing super inconvenient manager seemed really care situation,37,0.5068493150684932,place always hit miss sometimes food good time seems old annoyed husband got double charged different amount tried contact phone werent working couldnt get ahold anyone hopefully one time thing super inconvenient manager seemed really care situation,place alway hit miss sometim food good time seem old annoy husband got doubl charg differ amount tri contact phone werent work couldnt get ahold anyon hope one time thing super inconveni manag seem realli care situat,"['place', 'alway', 'hit', 'miss', 'sometim', 'food', 'good', 'time', 'seem', 'old', 'annoy', 'husband', 'got', 'doubl', 'charg', 'differ', 'amount', 'tri', 'contact', 'phone', 'werent', 'work', 'couldnt', 'get', 'ahold', 'anyon', 'hope', 'one', 'time', 'thing', 'super', 'inconveni', 'manag', 'seem', 'realli', 'care', 'situat']",0.04166666666666665,7,0.19444444444444445,37
